group1,group2,meandiff,p-adj,lower,upper,reject
18,20,222767.3761,0.7153,-106532.4319,552067.1841,False
18,21,39925.8353,0.9,-224558.3662,304410.0368,False
18,22,73436.7522,0.9,-279990.2804,426863.7847,False
18,23,63578.718,0.9,-277853.0104,405010.4463,False
18,24,-84566.3232,0.9,-465747.9898,296615.3434,False
18,25,77775.1521,0.9,-183845.6737,339395.9778,False
18,26,84695.5421,0.9,-133551.9916,302943.0759,False
18,27,93387.6991,0.9,-248044.0292,434819.4274,False
18,28,171864.2881,0.6293,-70070.9031,413799.4793,False
18,29,94004.9362,0.9,-142854.5096,330864.382,False
19,20,207633.6505,0.7625,-107956.6615,523223.9625,False
19,21,24792.1097,0.9,-222413.8254,271998.0448,False
19,22,58303.0266,0.9,-282386.7867,398992.8398,False
19,23,48444.9924,0.9,-279784.3583,376674.343,False
19,24,-99700.0488,0.9,-469102.7348,269702.6373,False
19,25,62641.4265,0.9,-181498.5702,306781.4231,False
19,26,69561.8165,0.9,-127392.1565,266515.7896,False
19,27,78253.9735,0.9,-249975.3772,406483.3241,False
19,28,156730.5625,0.6477,-66185.3819,379646.5068,False
19,29,78871.2106,0.9,-138525.3822,296267.8034,False
20,21,-182841.5408,0.9,-507297.7273,141614.6457,False
20,22,-149330.6239,0.9,-549618.7595,250957.5116,False
20,23,-159188.6581,0.9,-548926.4536,230549.1374,False
20,24,-307333.6993,0.5968,-732327.0958,117659.6972,False
20,25,-144992.224,0.9,-467118.5666,177134.1185,False
20,26,-138071.834,0.9,-426085.5665,149941.8986,False
20,27,-129379.677,0.9,-519117.4725,260358.1185,False
20,28,-50903.088,0.9,-357256.7413,255450.5653,False
20,29,-128762.4399,0.9,-431123.6828,173598.803,False
21,22,33510.9168,0.9,-315407.5848,382429.4184,False
21,23,23652.8826,0.9,-313109.7616,360415.5268,False
21,24,-124492.1585,0.9,-501497.3526,252513.0356,False
21,25,37849.3167,0.9,-217648.0607,293346.6941,False
21,26,44769.7068,0.9,-166098.5919,255638.0055,False
21,27,53461.8638,0.9,-283300.7804,390224.508,False
21,28,131938.4528,0.9,-103361.5475,367238.4531,False
21,29,54079.1009,0.9,-175998.8217,284157.0235,False
22,23,-9858.0342,0.9,-420184.5542,400468.4858,False
22,24,-158003.0753,0.9,-601953.1749,285947.0242,False
22,25,4338.3999,0.9,-342414.6597,351091.4596,False
22,26,11258.79,0.9,-304057.264,326574.844,False
22,27,19950.9469,0.9,-390375.5731,430277.467,False
22,28,98427.5359,0.9,-233724.3339,430579.4058,False
22,29,20568.184,0.9,-307904.9884,349041.3564,False
23,24,-148145.0411,0.9,-582606.3727,286316.2905,False
23,25,14196.4341,0.9,-320322.0888,348714.957,False
23,26,21116.8242,0.9,-280693.0028,322926.6512,False
23,27,29808.9811,0.9,-370232.0303,429849.9925,False
23,28,108285.5701,0.9,-211072.8843,427644.0246,False
23,29,30426.2182,0.9,-285104.4186,345956.855,False
24,25,162341.4752,0.9,-212660.4981,537343.4485,False
24,26,169261.8653,0.9,-176878.2935,515402.0241,False
24,27,177954.0223,0.9,-256507.3093,612415.3538,False
24,28,256430.6113,0.6321,-105112.8305,617974.053,False
24,29,178571.2594,0.9,-179595.4903,536738.0091,False
25,26,6920.3901,0.9,-200345.1474,214185.9275,False
25,27,15612.547,0.9,-318905.9758,350131.0699,False
25,28,94089.136,0.9,-137987.6913,326165.9633,False
25,29,16229.7841,0.9,-210550.7576,243010.3258,False
26,27,8692.157,0.9,-293117.6701,310501.984,False
26,28,87168.746,0.9,-94617.3462,268954.8381,False
26,29,9309.3941,0.9,-165664.7287,184283.5168,False
27,28,78476.589,0.9,-240881.8654,397835.0435,False
27,29,617.2371,0.9,-314913.3997,316147.8739,False
28,29,-77859.3519,0.9,-281615.565,125896.8612,False
